transaction_id;employee_id;transaction_type;amount;payment_mode;bank_name;account_number;transaction_date;transaction_status
994;332;Salary       ;75314;Cash         ;                        ;                 ;2024-08-07;Success
995;332;Reimbursement;102312;Cash         ;                        ;                 ;2024-05-09;Success
996;332;Salary       ;91144;Bank Transfer;Canara Bank             ;OBZN1375295816121;2024-08-20;Failed 
997;332;Reimbursement;10199;UPI          ;HDFC Bank               ;IPKG8568322700817;2024-05-10;Pending
998;333;Reimbursement;67069;Bank Transfer;DCB Bank                ;KVCX1699904170577;2025-12-12;Pending
999;333;Salary       ;46367;UPI          ;IndusInd Bank           ;QRTS5067189834627;2024-07-17;Pending
1000;334;Claim_Payout ;112133;Bank Transfer;HDFC Bank               ;GKVI9276118880025;2023-03-29;Pending
1001;334;Reimbursement;115447;Bank Transfer;DCB Bank                ;OAOL9020278796797;2025-09-25;Failed 
1002;334;Reimbursement;101636;UPI          ;IndusInd Bank           ;QBXD9520456917731;2023-05-17;Success
1003;335;Claim_Payout ;125007;UPI          ;Bank of Maharashtra     ;UUIY4685804244981;2025-05-01;Failed 
1004;335;Reimbursement;67278;UPI          ;Indian Overseas Bank    ;JWGH5590402906914;2024-07-03;Failed 
1005;336;Salary       ;147535;UPI          ;Bank of Maharashtra     ;KZVM2616603652802;2023-12-24;Success
1006;336;Claim_Payout ;88412;UPI          ;Punjab and Sind Bank    ;ITDQ2151139006231;2023-05-30;Pending
1007;336;Reimbursement;142661;Bank Transfer;IDBI Bank               ;NOXM8710075008191;2023-10-16;Pending
1008;336;Claim_Payout ;136859;UPI          ;DCB Bank                ;KPWH8606664964897;2025-12-07;Failed 
1009;337;Claim_Payout ;87877;Bank Transfer;Jammu & Kashmir Bank    ;NOSK5606555705347;2025-10-05;Failed 
1010;337;Claim_Payout ;39292;UPI          ;Central Bank of India   ;LMRZ5589984321632;2024-12-11;Success
1011;338;Salary       ;21206;UPI          ;Union Bank of India     ;VMFZ6879526146060;2025-05-24;Failed 
1012;338;Reimbursement;32010;Cash         ;                        ;                 ;2024-11-21;Failed 
1013;339;Reimbursement;42353;Cash         ;                        ;                 ;2025-10-05;Failed 
1014;339;Salary       ;134317;UPI          ;Indian Overseas Bank    ;FQIQ3553738012792;2025-06-11;Failed 
1015;339;Salary       ;71386;Cash         ;                        ;                 ;2023-02-27;Failed 
1016;340;Claim_Payout ;110098;UPI          ;Bandhan Bank            ;EXKB0713296013118;2024-10-19;Failed 
1017;340;Reimbursement;64370;Bank Transfer;Federal Bank            ;EADX0955532040159;2025-06-14;Success
1018;341;Claim_Payout ;40522;UPI          ;Bank of Maharashtra     ;SYEB7426218317982;2024-12-17;Success
1019;341;Salary       ;113179;Bank Transfer;Bandhan Bank            ;LTBE4111061724400;2023-01-27;Pending
1020;342;Salary       ;65722;UPI          ;South Indian Bank       ;GBUC8282820440977;2025-12-13;Failed 
1021;342;Reimbursement;52595;Cash         ;                        ;                 ;2024-11-15;Pending
1022;342;Salary       ;70543;Bank Transfer;State Bank of India     ;FCSM2607019451501;2024-02-17;Success
1023;343;Salary       ;52467;Cash         ;                        ;                 ;2024-07-03;Failed 
1024;343;Salary       ;54266;UPI          ;Bank of Baroda          ;SHDZ1627450770609;2025-05-14;Success
1025;344;Reimbursement;145231;Bank Transfer;ICICI Bank              ;HLLW5455570912469;2025-07-21;Failed 
1026;344;Salary       ;44177;UPI          ;ICICI Bank              ;BMWK9305904200761;2023-12-03;Failed 
1027;345;Salary       ;64357;UPI          ;Axis Bank               ;AKPC0857675290417;2023-04-26;Success
1028;345;Reimbursement;70403;UPI          ;Punjab National Bank    ;ANDA3391752327138;2025-04-06;Failed 
1029;345;Reimbursement;124577;Cash         ;                        ;                 ;2023-03-28;Pending
1030;346;Claim_Payout ;104992;Bank Transfer;IndusInd Bank           ;VTHB6326925823593;2024-09-27;Failed 
1031;346;Salary       ;127083;Bank Transfer;South Indian Bank       ;TXYV7782372563455;2024-11-11;Failed 
1032;347;Salary       ;67635;UPI          ;RBL Bank                ;ZXCF8128683137018;2024-06-05;Pending
1033;347;Claim_Payout ;50116;Cash         ;                        ;                 ;2023-11-05;Success
1034;348;Claim_Payout ;61956;UPI          ;Bank of India           ;AUEU1391579853737;2024-06-29;Failed 
1035;348;Claim_Payout ;142611;Cash         ;                        ;                 ;2025-03-27;Failed 
1036;348;Reimbursement;22042;UPI          ;Bandhan Bank            ;CWSS4996533842897;2023-07-14;Pending
1037;349;Claim_Payout ;96139;Bank Transfer;Indian Overseas Bank    ;GGIZ4323584533601;2023-12-20;Pending
1038;349;Claim_Payout ;32524;UPI          ;RBL Bank                ;WQTF6965778394389;2023-04-17;Failed 
1039;350;Claim_Payout ;13842;Cash         ;                        ;                 ;2025-06-16;Failed 
1040;350;Claim_Payout ;46820;Cash         ;                        ;                 ;2025-10-09;Failed 
1041;351;Reimbursement;101205;Bank Transfer;ICICI Bank              ;VIOL0296165535026;2025-04-24;Pending
1042;351;Claim_Payout ;146289;Bank Transfer;Karur Vysya Bank        ;OJMN9423075584523;2023-10-18;Success
1043;351;Salary       ;111403;UPI          ;Yes Bank                ;NMJH7402045900971;2024-05-10;Success
1044;351;Claim_Payout ;34617;Cash         ;                        ;                 ;2025-07-21;Pending
1045;352;Salary       ;109867;Cash         ;                        ;                 ;2025-11-23;Success
1046;352;Reimbursement;101805;UPI          ;Bank of Baroda          ;MFZB2417213639192;2023-12-12;Pending
1047;353;Reimbursement;65778;Bank Transfer;Punjab and Sind Bank    ;QVLC2406148978029;2023-11-12;Pending
1048;353;Reimbursement;69544;Bank Transfer;Tamilnad Mercantile Bank;ZIMH2276302789938;2025-02-05;Pending
1049;353;Reimbursement;119220;Bank Transfer;RBL Bank                ;WKGR7148994955906;2025-05-13;Success
1050;354;Reimbursement;143175;Bank Transfer;IDBI Bank               ;NBQE6472966910400;2024-06-12;Success
1051;354;Salary       ;83256;Cash         ;                        ;                 ;2025-04-14;Success
1052;354;Salary       ;39328;UPI          ;HDFC Bank               ;KWHN5130945861591;2025-09-27;Pending
1053;354;Claim_Payout ;22967;UPI          ;Karnataka Bank          ;BZXC8974090977419;2023-03-29;Success
1054;355;Claim_Payout ;57314;Bank Transfer;Tamilnad Mercantile Bank;MSYP6576103402544;2026-01-06;Success
1055;355;Claim_Payout ;58751;Cash         ;                        ;                 ;2024-07-10;Pending
1056;355;Reimbursement;136928;UPI          ;Union Bank of India     ;TZLZ7750715953144;2025-03-12;Success
1057;356;Salary       ;43672;UPI          ;Bank of Baroda          ;ICBC2624816441435;2023-08-13;Failed 
1058;356;Reimbursement;129231;Cash         ;                        ;                 ;2025-06-05;Pending
1059;356;Salary       ;32436;Bank Transfer;Central Bank of India   ;ILHL4124122076960;2026-01-05;Success
1060;357;Reimbursement;69817;Cash         ;                        ;                 ;2023-03-08;Failed 
1061;357;Salary       ;80469;UPI          ;Union Bank of India     ;YZLP1642393728137;2024-04-06;Pending
1062;357;Claim_Payout ;13458;Cash         ;                        ;                 ;2024-02-06;Pending
1063;358;Salary       ;65302;UPI          ;RBL Bank                ;IFAM7370141989409;2024-09-25;Pending
1064;358;Claim_Payout ;145396;UPI          ;IDFC First Bank         ;YZNF4310444193130;2024-11-02;Success
1065;358;Salary       ;24671;Bank Transfer;Kotak Mahindra Bank     ;XYEH6872042600128;2024-12-25;Failed 
1066;359;Claim_Payout ;84303;Cash         ;                        ;                 ;2024-11-08;Pending
1067;359;Reimbursement;95038;Bank Transfer;Bank of Maharashtra     ;UCBU1769654928955;2025-04-12;Pending
1068;359;Claim_Payout ;106414;Bank Transfer;IndusInd Bank           ;PEZB2303866653114;2024-10-02;Pending
1069;359;Reimbursement;148382;UPI          ;ICICI Bank              ;GZJV6646385346388;2023-06-27;Success
1070;360;Reimbursement;125949;Bank Transfer;Bank of Baroda          ;DSOJ6996552077415;2025-03-13;Success
1071;360;Reimbursement;116964;Cash         ;                        ;                 ;2024-12-31;Success
1072;361;Reimbursement;71966;UPI          ;Canara Bank             ;ZGNU3204114705794;2023-05-27;Pending
1073;361;Salary       ;73511;Cash         ;                        ;                 ;2024-11-08;Pending
1074;361;Claim_Payout ;130838;UPI          ;Bank of Baroda          ;ZSIQ2953927880946;2024-02-12;Pending
1075;362;Claim_Payout ;85658;Cash         ;                        ;                 ;2024-09-03;Success
1076;362;Claim_Payout ;136477;Cash         ;                        ;                 ;2024-01-08;Success
1077;362;Salary       ;145520;Bank Transfer;Kotak Mahindra Bank     ;CCZZ3571233637317;2024-03-22;Failed 
1078;362;Claim_Payout ;142560;Cash         ;                        ;                 ;2025-02-20;Failed 
1079;363;Reimbursement;111427;Bank Transfer;IDFC First Bank         ;KLTO8006217309567;2025-11-28;Pending
1080;363;Reimbursement;96984;Bank Transfer;CSB Bank                ;TETC6277325959471;2024-01-02;Failed 
1081;364;Claim_Payout ;95998;Cash         ;                        ;                 ;2023-02-27;Success
1082;364;Claim_Payout ;123700;UPI          ;IndusInd Bank           ;IRXT0913695240393;2024-04-06;Success
1083;365;Claim_Payout ;50492;UPI          ;Union Bank of India     ;NKKC8307615172568;2025-07-26;Success
1084;365;Claim_Payout ;13077;UPI          ;UCO Bank                ;AGET3879564940365;2025-04-14;Failed 
1085;366;Claim_Payout ;133133;UPI          ;Tamilnad Mercantile Bank;VQLN9264583400713;2024-03-30;Success
1086;366;Reimbursement;31866;Cash         ;                        ;                 ;2025-12-29;Pending
1087;367;Claim_Payout ;120052;Bank Transfer;DCB Bank                ;KVQE4992004323363;2024-04-25;Failed 
1088;367;Salary       ;74518;Cash         ;                        ;                 ;2024-11-22;Success
1089;367;Claim_Payout ;73647;UPI          ;Bandhan Bank            ;MUGF9261589897291;2024-02-29;Success
1090;368;Claim_Payout ;57168;UPI          ;Punjab and Sind Bank    ;OAZO8777395666659;2024-12-19;Pending
1091;368;Salary       ;79908;Cash         ;                        ;                 ;2024-09-15;Failed 
1092;368;Reimbursement;53752;UPI          ;IDFC First Bank         ;KMFV8522666265146;2023-09-14;Failed 
1093;369;Salary       ;104889;Cash         ;                        ;                 ;2023-03-25;Success
1094;369;Salary       ;59235;UPI          ;Bank of India           ;DXZJ7586336428986;2025-05-07;Failed 
1095;369;Claim_Payout ;127877;Cash         ;                        ;                 ;2024-01-20;Failed 
1096;370;Reimbursement;66424;UPI          ;Yes Bank                ;RKII1239423186440;2025-07-17;Failed 
1097;370;Reimbursement;96409;Bank Transfer;State Bank of India     ;IUFR1930795173530;2025-10-05;Pending
1098;370;Salary       ;21931;Cash         ;                        ;                 ;2023-03-09;Success
1099;370;Claim_Payout ;10717;Cash         ;                        ;                 ;2026-01-02;Failed 
1100;371;Reimbursement;114163;Cash         ;                        ;                 ;2024-08-08;Success
1101;371;Reimbursement;122344;UPI          ;Karnataka Bank          ;XPML3152312717025;2024-10-22;Success
1102;371;Claim_Payout ;112051;Bank Transfer;IDBI Bank               ;ERXT2375744457155;2023-09-24;Failed 
1103;371;Claim_Payout ;12342;Bank Transfer;South Indian Bank       ;FFIY1244364296014;2023-06-04;Success
1104;372;Claim_Payout ;57682;UPI          ;Dhanlaxmi Bank          ;LWQW4190341368451;2024-03-10;Success
1105;372;Salary       ;94474;Bank Transfer;IndusInd Bank           ;ELKN7536648355196;2024-03-01;Success
1106;372;Claim_Payout ;111301;Cash         ;                        ;                 ;2024-04-13;Pending
1107;373;Reimbursement;124753;UPI          ;Bank of Baroda          ;HLGN6766656073721;2024-02-17;Success
1108;373;Salary       ;115746;Bank Transfer;RBL Bank                ;AWAH2409620021057;2025-07-19;Success
1109;374;Claim_Payout ;59909;UPI          ;CSB Bank                ;YOJZ8207418862158;2025-03-04;Success
1110;374;Reimbursement;148253;Cash         ;                        ;                 ;2023-10-31;Pending
1111;375;Salary       ;32236;Bank Transfer;Canara Bank             ;XXWQ4087278859281;2025-08-16;Failed 
1112;375;Salary       ;13654;UPI          ;Nainital Bank           ;JRAO8144303411559;2023-12-24;Success
1113;375;Salary       ;94607;Bank Transfer;IDFC First Bank         ;MNRH0334425191357;2024-03-20;Failed 
1114;375;Salary       ;59299;Bank Transfer;South Indian Bank       ;BLVF6175922606925;2023-11-09;Success
1115;376;Reimbursement;32728;Bank Transfer;Bank of Maharashtra     ;RQNM5052517133231;2023-03-05;Failed 
1116;376;Claim_Payout ;24887;Cash         ;                        ;                 ;2023-07-20;Failed 
1117;376;Salary       ;113177;Cash         ;                        ;                 ;2023-07-08;Success
1118;377;Claim_Payout ;80833;Bank Transfer;Indian Bank             ;MOBB7748030951391;2026-01-02;Success
1119;377;Reimbursement;57852;UPI          ;Canara Bank             ;CTJN5331634986909;2023-05-03;Pending
1120;378;Claim_Payout ;69432;Cash         ;                        ;                 ;2026-01-05;Success
1121;378;Claim_Payout ;42092;Cash         ;                        ;                 ;2024-02-16;Pending
1122;378;Salary       ;47169;Bank Transfer;Punjab and Sind Bank    ;OGFB3764935656952;2023-11-10;Failed 
1123;378;Claim_Payout ;141006;Bank Transfer;Axis Bank               ;RKHE4416779535810;2024-11-29;Pending
1124;379;Claim_Payout ;78057;Bank Transfer;South Indian Bank       ;XWXA0730748715112;2024-12-01;Failed 
1125;379;Salary       ;134482;UPI          ;Punjab and Sind Bank    ;TBMY3075220953910;2023-10-31;Failed 
1126;380;Reimbursement;38962;Cash         ;                        ;                 ;2023-07-15;Failed 
1127;380;Salary       ;101104;UPI          ;Bank of Maharashtra     ;VAXT2628264498630;2023-05-08;Failed 
1128;380;Claim_Payout ;142858;Bank Transfer;DCB Bank                ;PRAS9335426856534;2023-06-16;Pending
1129;381;Reimbursement;80819;Cash         ;                        ;                 ;2024-06-04;Success
1130;381;Salary       ;58308;UPI          ;IndusInd Bank           ;HKKW8108762455051;2023-06-24;Failed 
1131;381;Salary       ;50761;UPI          ;Tamilnad Mercantile Bank;OQRT1025586026040;2024-04-30;Failed 
1132;381;Claim_Payout ;66357;Cash         ;                        ;                 ;2024-03-04;Failed 
1133;382;Salary       ;40606;Cash         ;                        ;                 ;2023-07-31;Success
1134;382;Reimbursement;33003;Bank Transfer;Union Bank of India     ;CNSV6434257696891;2025-01-17;Pending
1135;382;Salary       ;19010;UPI          ;Axis Bank               ;LSCM6008251208501;2023-08-30;Failed 
1136;382;Reimbursement;74052;UPI          ;Tamilnad Mercantile Bank;FJBH6907942540782;2025-02-01;Success
1137;383;Claim_Payout ;15001;Bank Transfer;IDBI Bank               ;IPBG2404772038287;2025-01-31;Pending
1138;383;Reimbursement;34978;Cash         ;                        ;                 ;2023-02-20;Success
1139;384;Claim_Payout ;135008;Bank Transfer;Central Bank of India   ;KRMR0721657799482;2024-03-11;Success
1140;384;Reimbursement;117394;Bank Transfer;City Union Bank         ;ZJUR7678250725799;2024-02-28;Failed 
1141;384;Reimbursement;10597;UPI          ;IDFC First Bank         ;ZWTS7835768264875;2025-03-26;Success
1142;384;Claim_Payout ;46489;UPI          ;Axis Bank               ;ZDWZ2051774550702;2025-09-17;Success
1143;385;Salary       ;22680;Cash         ;                        ;                 ;2024-07-24;Pending
1144;385;Claim_Payout ;36375;UPI          ;Karur Vysya Bank        ;PCYD3107044579662;2025-10-09;Pending
1145;385;Reimbursement;108312;Cash         ;                        ;                 ;2024-12-21;Failed 
1146;386;Claim_Payout ;20681;Bank Transfer;Canara Bank             ;RYGL8896268229570;2025-05-04;Failed 
1147;386;Claim_Payout ;149532;UPI          ;Bank of Baroda          ;NOFB0717735339628;2024-03-04;Failed 
1148;386;Salary       ;95630;Bank Transfer;Karnataka Bank          ;EGIB8873433151663;2023-12-06;Pending
1149;387;Reimbursement;94950;UPI          ;Punjab and Sind Bank    ;KXWE8463523394157;2024-06-21;Success
1150;387;Reimbursement;93719;Bank Transfer;DCB Bank                ;BWHM9912053972351;2024-08-01;Failed 
1151;387;Salary       ;32539;Bank Transfer;Karnataka Bank          ;KKPO3688750657193;2023-11-14;Pending
1152;388;Reimbursement;30536;UPI          ;Bandhan Bank            ;SGQR8401765595740;2025-09-01;Failed 
1153;388;Reimbursement;112873;Bank Transfer;Punjab National Bank    ;RQON2007330815285;2025-12-24;Success
1154;389;Salary       ;64413;Cash         ;                        ;                 ;2023-07-06;Success
1155;389;Reimbursement;111158;Cash         ;                        ;                 ;2025-12-23;Pending
1156;390;Salary       ;115327;UPI          ;IndusInd Bank           ;XHLO7883580512009;2025-10-20;Pending
1157;390;Reimbursement;13643;UPI          ;Karur Vysya Bank        ;KSAO0717695003279;2024-03-19;Pending
1158;391;Claim_Payout ;93607;UPI          ;City Union Bank         ;FCOK4275308262643;2025-11-14;Failed 
1159;391;Salary       ;31187;Cash         ;                        ;                 ;2026-01-02;Pending
1160;391;Reimbursement;28705;Bank Transfer;Dhanlaxmi Bank          ;MTWM6553275163145;2024-07-12;Failed 
1161;391;Reimbursement;61730;UPI          ;Kotak Mahindra Bank     ;JFEQ6234183811843;2023-12-30;Pending
1162;392;Salary       ;95920;Cash         ;                        ;                 ;2023-12-08;Success
1163;392;Claim_Payout ;143618;UPI          ;Indian Overseas Bank    ;LJSX7142741475284;2024-03-15;Success
1164;392;Salary       ;36796;Bank Transfer;Indian Bank             ;HSDP2375999520162;2023-02-01;Success
1165;392;Reimbursement;89782;Cash         ;                        ;                 ;2024-11-26;Pending
1166;393;Reimbursement;84790;Cash         ;                        ;                 ;2025-01-10;Success
1167;393;Reimbursement;30803;Bank Transfer;UCO Bank                ;RKPA1047549624456;2024-10-09;Pending
1168;393;Reimbursement;51891;UPI          ;Indian Overseas Bank    ;SJQN0398811239789;2024-02-20;Failed 
1169;394;Claim_Payout ;57801;UPI          ;City Union Bank         ;RQDI4857899740763;2025-05-25;Success
1170;394;Salary       ;23028;UPI          ;ICICI Bank              ;JUJN1385401086074;2024-02-24;Success
1171;394;Salary       ;45602;UPI          ;Karnataka Bank          ;GECX0736555470527;2023-11-23;Pending
1172;395;Claim_Payout ;118185;UPI          ;Bank of Maharashtra     ;IZWN3915180076316;2025-05-05;Pending
1173;395;Salary       ;139290;Cash         ;                        ;                 ;2025-07-10;Failed 
1174;395;Reimbursement;117193;UPI          ;City Union Bank         ;PLGF6886474759028;2024-10-26;Pending
1175;395;Claim_Payout ;59621;Cash         ;                        ;                 ;2023-09-11;Failed 
1176;396;Salary       ;114294;Bank Transfer;City Union Bank         ;SSXJ8334190127324;2024-08-02;Pending
1177;396;Salary       ;76912;UPI          ;IDBI Bank               ;QWBS2610273457587;2024-05-12;Success
1178;397;Claim_Payout ;61000;Bank Transfer;DCB Bank                ;OBUX6302575268797;2023-04-04;Success
1179;397;Claim_Payout ;56274;Bank Transfer;Punjab National Bank    ;NNEG7245728454841;2023-01-31;Pending
1180;398;Reimbursement;146598;Bank Transfer;Bank of Maharashtra     ;XSQL5105533714387;2024-11-15;Failed 
1181;398;Claim_Payout ;45573;Bank Transfer;Indian Bank             ;SVKE0850423679869;2024-07-03;Pending
1182;399;Reimbursement;23720;Cash         ;                        ;                 ;2024-09-27;Success
1183;399;Claim_Payout ;18593;Bank Transfer;Bank of India           ;NCMS3211434247485;2023-09-11;Success
1184;399;Claim_Payout ;52321;UPI          ;CSB Bank                ;HPIK0476507938198;2024-11-25;Pending
1185;399;Claim_Payout ;50216;UPI          ;Bank of India           ;UOTD7149824172476;2025-09-18;Success
1186;400;Claim_Payout ;13604;Cash         ;                        ;                 ;2024-05-04;Success
1187;400;Reimbursement;76953;Cash         ;                        ;                 ;2024-05-11;Success
1188;400;Claim_Payout ;59375;Cash         ;                        ;                 ;2025-10-24;Failed 
1189;401;Reimbursement;23208;Cash         ;                        ;                 ;2025-01-03;Success
1190;401;Reimbursement;20285;Bank Transfer;South Indian Bank       ;PODR0135269718352;2023-12-27;Pending
1191;401;Claim_Payout ;145184;UPI          ;Punjab and Sind Bank    ;BEIQ8647225321381;2025-10-06;Success
1192;402;Salary       ;11426;Cash         ;                        ;                 ;2024-08-02;Pending
1193;402;Claim_Payout ;124837;Bank Transfer;Karnataka Bank          ;GFKV8378746725259;2024-11-02;Failed 
1194;403;Salary       ;126937;UPI          ;Bandhan Bank            ;GFFS0979089721028;2024-01-15;Success
1195;403;Reimbursement;17888;Bank Transfer;Bank of Baroda          ;XPOB1349895409128;2023-03-22;Pending
1196;403;Claim_Payout ;83038;UPI          ;City Union Bank         ;RPBU4197637589349;2024-02-17;Pending
1197;404;Reimbursement;31654;Bank Transfer;Canara Bank             ;SUCN3137124350795;2024-03-02;Failed 
1198;404;Claim_Payout ;61831;UPI          ;Union Bank of India     ;ZDGL0288866284632;2024-10-03;Success
1199;404;Salary       ;87187;Cash         ;                        ;                 ;2024-04-21;Pending
1200;404;Reimbursement;98452;Bank Transfer;Canara Bank             ;MFTU3865655597731;2023-06-20;Success
1201;405;Salary       ;141137;UPI          ;Central Bank of India   ;UAAD3913982269716;2023-10-23;Failed 
1202;405;Claim_Payout ;34120;Bank Transfer;Dhanlaxmi Bank          ;UCIJ1889211291814;2025-07-21;Failed 
1203;405;Salary       ;67822;UPI          ;Central Bank of India   ;HRHW1011309611665;2025-10-07;Pending
1204;406;Reimbursement;36948;UPI          ;Nainital Bank           ;EPQT4777452642121;2024-08-21;Failed 
1205;406;Reimbursement;27497;UPI          ;Federal Bank            ;RRDI4721826933928;2025-12-13;Failed 
1206;407;Reimbursement;28624;UPI          ;Union Bank of India     ;YUTC3825612813264;2025-11-25;Pending
1207;407;Claim_Payout ;32836;Bank Transfer;CSB Bank                ;NOGZ2556122873208;2024-11-30;Pending
1208;407;Claim_Payout ;112882;Cash         ;                        ;                 ;2023-03-23;Pending
1209;407;Claim_Payout ;71313;Cash         ;                        ;                 ;2024-10-28;Success
1210;408;Claim_Payout ;61057;Cash         ;                        ;                 ;2023-02-05;Pending
1211;408;Claim_Payout ;96798;Cash         ;                        ;                 ;2023-03-17;Pending
1212;408;Salary       ;97571;Bank Transfer;IDBI Bank               ;TNZU0727813684617;2024-03-07;Success
1213;408;Reimbursement;102270;Bank Transfer;RBL Bank                ;GFMT7201270098957;2025-01-05;Failed 
1214;409;Claim_Payout ;88977;UPI          ;State Bank of India     ;ZFUO3191089964607;2023-08-21;Pending
1215;409;Reimbursement;19962;Cash         ;                        ;                 ;2024-12-05;Pending
1216;409;Salary       ;70737;Bank Transfer;City Union Bank         ;IDQA3206342978081;2023-06-10;Pending
1217;409;Salary       ;119530;Cash         ;                        ;                 ;2024-11-09;Failed 
1218;410;Claim_Payout ;78911;Bank Transfer;Bank of Maharashtra     ;RQEW9939755292480;2024-07-24;Failed 
1219;410;Salary       ;113556;UPI          ;RBL Bank                ;KRRZ9590860337309;2025-06-22;Failed 
1220;411;Claim_Payout ;143180;Cash         ;                        ;                 ;2023-07-04;Failed 
1221;411;Reimbursement;146280;UPI          ;Karnataka Bank          ;SBVJ1117903642103;2024-03-01;Success
1222;412;Salary       ;77688;Bank Transfer;Bank of India           ;YJWS7533774314906;2023-05-11;Pending
1223;412;Salary       ;21368;UPI          ;Jammu & Kashmir Bank    ;WBCF4878011458862;2024-01-28;Pending
1224;412;Reimbursement;47672;Bank Transfer;HDFC Bank               ;GDIX1379147177330;2023-06-28;Success
1225;413;Salary       ;51671;UPI          ;Canara Bank             ;BKZC7986321606361;2024-05-29;Failed 
1226;413;Claim_Payout ;86765;UPI          ;IDBI Bank               ;YWMD0842488833316;2024-08-08;Success
1227;413;Salary       ;12035;Bank Transfer;Bank of Baroda          ;QWMS0569583480640;2025-11-22;Success
1228;414;Salary       ;72530;Cash         ;                        ;                 ;2023-12-18;Success
1229;414;Reimbursement;107170;UPI          ;CSB Bank                ;QFAA5207388771977;2025-01-11;Success
1230;414;Reimbursement;88790;UPI          ;Karur Vysya Bank        ;EYFT1847585130213;2023-04-01;Success
1231;415;Reimbursement;118935;UPI          ;ICICI Bank              ;ZHSW1211220939071;2023-11-15;Success
1232;415;Claim_Payout ;114545;Cash         ;                        ;                 ;2025-03-03;Pending
1233;416;Claim_Payout ;76142;Bank Transfer;Central Bank of India   ;FXUC6106249089605;2025-12-07;Pending
1234;416;Claim_Payout ;146696;Bank Transfer;RBL Bank                ;JIBQ5854199874400;2025-11-04;Pending
1235;416;Salary       ;138716;Cash         ;                        ;                 ;2023-03-29;Success
1236;416;Claim_Payout ;149159;UPI          ;Karnataka Bank          ;IVHZ7655453031986;2025-11-05;Failed 
1237;417;Reimbursement;75883;Bank Transfer;CSB Bank                ;MTTC1558924054905;2024-11-01;Failed 
1238;417;Salary       ;42569;Bank Transfer;IndusInd Bank           ;PXYA7405462597741;2025-09-24;Success
1239;418;Salary       ;149897;UPI          ;Tamilnad Mercantile Bank;WLOY9713209552067;2023-03-11;Success
1240;418;Reimbursement;126373;Bank Transfer;Federal Bank            ;BKMU4030514044150;2024-09-16;Failed 
1241;419;Salary       ;42310;UPI          ;Central Bank of India   ;BVUJ1008962380156;2025-08-02;Failed 
1242;419;Reimbursement;11843;Bank Transfer;Central Bank of India   ;IIJD1997931758770;2024-12-29;Failed 
1243;419;Reimbursement;136642;Bank Transfer;Karur Vysya Bank        ;DTJZ2590889050111;2025-12-31;Success
1244;419;Salary       ;146099;Bank Transfer;Nainital Bank           ;HMPX9767401144333;2024-12-15;Pending
1245;420;Reimbursement;70457;Bank Transfer;South Indian Bank       ;JELC6640663069019;2025-04-29;Failed 
1246;420;Reimbursement;91298;Bank Transfer;Jammu & Kashmir Bank    ;FVSF5483799059700;2023-12-31;Failed 
1247;420;Salary       ;24411;UPI          ;Dhanlaxmi Bank          ;BTCJ0916649213208;2025-02-15;Pending
1248;421;Reimbursement;67097;Bank Transfer;State Bank of India     ;FGPU7071885431881;2023-10-06;Pending
1249;421;Reimbursement;12171;Cash         ;                        ;                 ;2023-08-03;Pending
1250;421;Claim_Payout ;77109;Bank Transfer;Nainital Bank           ;CTZL7313923182400;2023-09-06;Pending
1251;422;Salary       ;15378;UPI          ;Jammu & Kashmir Bank    ;OZUX8035624802479;2023-11-19;Success
1252;422;Salary       ;10973;UPI          ;Union Bank of India     ;MOYC4374027728779;2025-11-11;Failed 
1253;423;Claim_Payout ;66610;Cash         ;                        ;                 ;2024-06-27;Pending
1254;423;Reimbursement;79743;UPI          ;Kotak Mahindra Bank     ;UFTW4157328012806;2023-10-07;Failed 
1255;423;Claim_Payout ;100533;Bank Transfer;Bank of Maharashtra     ;KCXS6849280880995;2024-10-27;Pending
1256;424;Reimbursement;39191;UPI          ;Yes Bank                ;RNXH8729176455944;2023-02-12;Success
1257;424;Reimbursement;29075;Bank Transfer;IDFC First Bank         ;UERL0367453869230;2025-12-14;Pending
1258;424;Salary       ;41476;Cash         ;                        ;                 ;2025-05-05;Failed 
1259;424;Reimbursement;70578;Cash         ;                        ;                 ;2024-02-15;Failed 
1260;425;Claim_Payout ;13305;UPI          ;CSB Bank                ;ZURP2430063791840;2024-04-30;Pending
1261;425;Claim_Payout ;115317;UPI          ;UCO Bank                ;ZBID4910777925320;2025-02-13;Pending
1262;426;Reimbursement;148899;Cash         ;                        ;                 ;2025-10-30;Failed 
1263;426;Reimbursement;62091;UPI          ;Indian Overseas Bank    ;WMXM5885463102396;2024-09-06;Pending
1264;426;Salary       ;129230;Bank Transfer;Central Bank of India   ;UBPD2478426924311;2025-11-17;Failed 
1265;426;Claim_Payout ;76671;Bank Transfer;DCB Bank                ;PGJY6899846658187;2025-07-09;Success
1266;427;Reimbursement;112586;Bank Transfer;Axis Bank               ;AWGW8417007607489;2024-12-20;Pending
1267;427;Salary       ;142115;Cash         ;                        ;                 ;2026-01-21;Pending
1268;427;Claim_Payout ;43543;UPI          ;Karur Vysya Bank        ;IMSQ6153357005160;2024-01-09;Success
1269;428;Salary       ;114727;UPI          ;Union Bank of India     ;EIQC0719077003168;2023-09-10;Pending
1270;428;Claim_Payout ;115139;Cash         ;                        ;                 ;2026-01-08;Pending
