transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
656,214,Reimbursement,131700,UPI,UCO Bank,ZBOR1946365809694,2024-03-09,Success
657,214,Salary,118978,Bank Transfer,HDFC Bank,LDTP4721674088164,2024-06-01,Failed
658,215,Reimbursement,117597,Bank Transfer,RBL Bank,ZUFA4571426204199,2023-03-09,Failed
659,215,Reimbursement,144028,UPI,ICICI Bank,DLKA5812076325004,2025-02-15,Success
660,215,Salary,28054,Bank Transfer,Jammu & Kashmir Bank,HYXW0612268008525,2024-03-27,Success
661,215,Reimbursement,28106,UPI,UCO Bank,MSMV5004768515596,2025-07-27,Failed
662,216,Reimbursement,49217,Bank Transfer,Bandhan Bank,GRKG8387477557233,2025-01-09,Failed
663,216,Claim_Payout,109288,Bank Transfer,IDBI Bank,BURQ6850351661305,2023-06-17,Pending
664,216,Salary,139580,Cash,,,2023-10-20,Success
665,216,Reimbursement,26555,UPI,City Union Bank,LLVC1900466428165,2024-03-03,Failed
666,217,Reimbursement,118350,Cash,,,2024-01-22,Pending
667,217,Salary,31839,Cash,,,2024-05-26,Pending
668,217,Salary,74651,Cash,,,2024-06-21,Failed
669,218,Claim_Payout,86106,UPI,ICICI Bank,WIMA8895067913898,2024-08-02,Failed
670,218,Salary,126660,UPI,HDFC Bank,FHKI1676759478416,2024-01-29,Failed
671,218,Claim_Payout,149342,Cash,,,2024-12-14,Failed
672,218,Reimbursement,65354,Bank Transfer,Yes Bank,YQSJ7726788992603,2024-04-29,Pending
673,219,Claim_Payout,83936,Cash,,,2023-02-17,Failed
674,219,Salary,99008,Cash,,,2025-03-19,Pending
675,220,Salary,106714,UPI,Indian Bank,TLVM2725324679532,2023-06-08,Failed
676,220,Reimbursement,120106,Bank Transfer,Bank of Baroda,CXWQ8694862356781,2024-12-21,Success
677,221,Claim_Payout,113149,UPI,Axis Bank,SNCO2766811955008,2024-09-03,Failed
678,221,Salary,72744,Bank Transfer,Punjab and Sind Bank,YBAL0530226967794,2025-04-07,Success
679,221,Salary,91967,Bank Transfer,Federal Bank,JYRS9279049570765,2024-01-01,Pending
680,221,Claim_Payout,32587,Bank Transfer,Punjab National Bank,GYXP7269911113785,2023-12-09,Failed
681,222,Claim_Payout,136341,Bank Transfer,State Bank of India,ZFZC3140646761878,2024-12-04,Failed
682,222,Reimbursement,31424,UPI,IndusInd Bank,JWXJ8767050579764,2024-08-14,Success
683,222,Salary,17487,UPI,South Indian Bank,QCFU4683279159575,2025-11-13,Success
684,223,Salary,49990,Bank Transfer,RBL Bank,BIOE4130326162166,2023-02-15,Pending
685,223,Claim_Payout,20596,Bank Transfer,Punjab and Sind Bank,FTOC2609704400194,2023-06-10,Failed
686,223,Salary,49708,Bank Transfer,Nainital Bank,TVAL9156704729851,2025-04-08,Pending
687,223,Claim_Payout,83761,Cash,,,2024-05-31,Success
688,224,Claim_Payout,109969,Bank Transfer,Bank of Baroda,JEFW4497800101572,2025-06-04,Pending
689,224,Salary,148157,UPI,CSB Bank,FCEE4185391135435,2025-09-25,Pending
690,224,Salary,10609,Cash,,,2024-04-22,Failed
691,225,Claim_Payout,15463,Cash,,,2023-06-29,Failed
692,225,Salary,65043,Cash,,,2024-02-23,Success
693,226,Reimbursement,25587,Cash,,,2023-03-22,Success
694,226,Claim_Payout,11540,Bank Transfer,Bandhan Bank,MDBW7346280952061,2024-06-20,Pending
695,226,Reimbursement,121187,Bank Transfer,Punjab National Bank,WXRB4511193830010,2023-08-19,Pending
696,226,Salary,44025,UPI,CSB Bank,UXXC4241954056958,2025-02-24,Pending
697,227,Salary,36142,Bank Transfer,IDFC First Bank,SGWR4927794049466,2024-09-24,Failed
698,227,Claim_Payout,85246,UPI,Union Bank of India,HQSJ3204365721476,2024-03-21,Pending
699,227,Reimbursement,130137,Cash,,,2025-08-27,Success
700,227,Claim_Payout,130095,Cash,,,2025-11-07,Pending
701,228,Reimbursement,137883,UPI,CSB Bank,DRUP3187303632048,2025-12-23,Failed
702,228,Reimbursement,72343,UPI,Axis Bank,JKEL0852877116255,2025-07-28,Failed
703,228,Reimbursement,35978,Bank Transfer,Nainital Bank,DHYE3311753669560,2024-02-05,Failed
704,228,Claim_Payout,12972,Cash,,,2024-09-15,Pending
705,229,Reimbursement,65300,Bank Transfer,Canara Bank,FMGX1505027101868,2023-02-18,Failed
706,229,Reimbursement,77867,Cash,,,2024-06-12,Failed
707,229,Salary,30153,Cash,,,2026-01-06,Success
708,229,Reimbursement,131993,Bank Transfer,Yes Bank,JBGU9004624024295,2026-01-08,Pending
709,230,Reimbursement,62363,Cash,,,2025-03-25,Failed
710,230,Claim_Payout,124077,Bank Transfer,RBL Bank,KYSR5096370744405,2025-12-22,Failed
711,231,Reimbursement,19198,Cash,,,2023-09-25,Pending
712,231,Salary,38300,Bank Transfer,IDBI Bank,YVKJ5027543670425,2025-02-05,Pending
713,231,Salary,139434,UPI,Canara Bank,ESML6873307847128,2023-11-21,Failed
714,231,Claim_Payout,103103,Cash,,,2025-01-08,Success
715,232,Reimbursement,62994,UPI,Bank of Maharashtra,KBYM2137730543006,2023-02-24,Success
716,232,Reimbursement,116232,Bank Transfer,South Indian Bank,FMHL5863782252589,2025-07-12,Pending
717,232,Claim_Payout,95059,UPI,Bandhan Bank,MUVL3716572518434,2024-08-22,Pending
718,233,Salary,90221,Cash,,,2023-05-20,Success
719,233,Reimbursement,91322,Bank Transfer,Punjab and Sind Bank,SCJI5475278669076,2023-02-09,Failed
720,234,Claim_Payout,128040,UPI,Dhanlaxmi Bank,YIRR1642847481001,2024-03-20,Failed
721,234,Salary,31343,Bank Transfer,South Indian Bank,MSFZ9734562155255,2023-03-21,Success
722,235,Salary,119251,Bank Transfer,Yes Bank,PAOK5361479391300,2024-08-13,Pending
723,235,Claim_Payout,115953,UPI,Bank of Baroda,QLTV0430857831191,2025-10-01,Failed
724,236,Salary,102275,UPI,Nainital Bank,ECJE3337579515791,2025-06-03,Pending
725,236,Reimbursement,120785,Cash,,,2023-12-05,Pending
726,237,Reimbursement,92929,Cash,,,2023-05-03,Pending
727,237,Salary,90332,Cash,,,2025-06-15,Success
728,237,Claim_Payout,77699,Bank Transfer,Indian Bank,OCSC6658860139434,2025-05-14,Pending
729,238,Salary,111494,Bank Transfer,City Union Bank,CBIZ7591009008058,2025-02-26,Pending
730,238,Claim_Payout,69572,Bank Transfer,Yes Bank,LHMT6725763061642,2024-08-06,Failed
731,238,Reimbursement,52267,Cash,,,2025-12-20,Pending
732,238,Salary,83193,UPI,Central Bank of India,CRSA0314952950235,2024-07-06,Success
733,239,Reimbursement,37202,Cash,,,2023-02-03,Failed
734,239,Reimbursement,94702,Cash,,,2025-06-03,Failed
735,239,Reimbursement,63295,UPI,Bank of Maharashtra,KNKW5199271720911,2023-12-06,Success
736,239,Claim_Payout,117788,Cash,,,2023-09-15,Pending
737,240,Claim_Payout,74860,Cash,,,2025-12-20,Failed
738,240,Reimbursement,144503,Bank Transfer,CSB Bank,HJYT4522450072068,2023-03-16,Pending
739,240,Claim_Payout,141082,UPI,Dhanlaxmi Bank,PSDD2594410591185,2025-05-27,Success
740,240,Claim_Payout,62962,UPI,Kotak Mahindra Bank,YELQ0768924072184,2023-09-10,Pending
741,241,Claim_Payout,26209,Cash,,,2023-12-23,Success
742,241,Salary,54784,UPI,Union Bank of India,ZATE8762865217800,2024-10-12,Failed
743,241,Claim_Payout,68760,Bank Transfer,Federal Bank,UWUD2410156044261,2025-06-06,Pending
744,241,Claim_Payout,83568,UPI,South Indian Bank,JPEG8395356177338,2023-08-28,Success
745,242,Salary,69521,Bank Transfer,IndusInd Bank,VVOH7059888045478,2025-07-20,Failed
746,242,Reimbursement,54036,UPI,IndusInd Bank,UVQE2497852530598,2025-07-01,Pending
747,243,Claim_Payout,138649,Cash,,,2025-10-20,Failed
748,243,Salary,113101,Bank Transfer,Punjab and Sind Bank,WDUP3019485299490,2025-01-05,Pending
749,243,Salary,50426,Bank Transfer,ICICI Bank,QSXD3034443157961,2024-09-21,Pending
750,243,Reimbursement,121515,Bank Transfer,UCO Bank,VKXG5152670534612,2024-09-19,Pending
751,244,Claim_Payout,133811,UPI,IDFC First Bank,CAZS7310601966976,2024-07-06,Success
752,244,Salary,146165,Bank Transfer,Jammu & Kashmir Bank,QMYW9340894919554,2023-11-10,Pending
753,244,Reimbursement,91969,UPI,Canara Bank,UDRS0453517352878,2024-07-07,Failed
754,244,Salary,108167,Cash,,,2023-08-09,Failed
755,245,Reimbursement,42953,UPI,Tamilnad Mercantile Bank,XJNP9607671786804,2025-01-10,Success
756,245,Claim_Payout,48234,UPI,RBL Bank,AZPN6986082421024,2024-05-24,Failed
757,246,Reimbursement,104207,Cash,,,2025-12-03,Success
758,246,Reimbursement,34781,Cash,,,2025-10-24,Pending
759,246,Claim_Payout,23947,Cash,,,2025-05-28,Success
760,247,Salary,131676,Cash,,,2025-09-29,Success
761,247,Salary,55589,Cash,,,2024-12-03,Failed
762,247,Reimbursement,116376,UPI,South Indian Bank,BBFE1973221357598,2024-06-22,Pending
763,247,Reimbursement,93332,UPI,Karnataka Bank,KAVM6663632150860,2025-05-05,Pending
764,248,Claim_Payout,23187,Cash,,,2024-06-09,Pending
765,248,Reimbursement,129825,Cash,,,2025-04-18,Pending
766,248,Claim_Payout,50804,UPI,Yes Bank,MINA9580074623041,2025-11-28,Pending
767,248,Reimbursement,85579,UPI,State Bank of India,EQSF5556202085869,2025-10-01,Pending
768,249,Salary,69161,Cash,,,2023-07-18,Success
769,249,Reimbursement,133169,Bank Transfer,CSB Bank,FXIB7138320045840,2025-12-14,Success
770,250,Salary,22295,UPI,City Union Bank,VYCB4468690336342,2023-11-11,Success
771,250,Salary,118957,Cash,,,2023-09-17,Pending
772,250,Claim_Payout,93341,UPI,Indian Bank,AREN7789281506192,2024-01-03,Success
773,250,Salary,103343,UPI,Bandhan Bank,VZMI0653768866537,2024-09-07,Failed
774,251,Salary,132996,Bank Transfer,DCB Bank,QEBX7065881230067,2023-10-20,Success
775,251,Reimbursement,117736,UPI,Central Bank of India,EUKW6071318754818,2023-06-18,Pending
776,251,Reimbursement,85125,Bank Transfer,Bandhan Bank,BXYO3124842027661,2023-05-02,Failed
777,251,Claim_Payout,90274,Bank Transfer,Jammu & Kashmir Bank,NWTC1063409357836,2024-04-22,Pending
778,252,Claim_Payout,146360,Cash,,,2023-04-01,Failed
779,252,Reimbursement,114888,Bank Transfer,State Bank of India,UYCT1615193843549,2024-11-30,Success
780,252,Claim_Payout,77132,Bank Transfer,HDFC Bank,GZQQ6278957798976,2024-06-24,Failed
781,253,Salary,59584,Cash,,,2024-06-16,Pending
782,253,Reimbursement,130783,UPI,Federal Bank,DYXD4208544704054,2025-12-03,Pending
783,254,Reimbursement,46845,UPI,Indian Bank,DDQA8422004136175,2024-02-29,Pending
784,254,Salary,12211,Cash,,,2025-11-01,Failed
785,254,Salary,44646,Bank Transfer,Canara Bank,UTBD8326811781721,2026-01-23,Failed
786,255,Salary,23978,Bank Transfer,Bank of India,VNKS2922948410982,2023-09-18,Pending
787,255,Claim_Payout,100285,Cash,,,2024-08-31,Failed
788,255,Salary,135587,UPI,IDFC First Bank,DODX9357780687654,2025-06-24,Pending
789,255,Claim_Payout,100963,Cash,,,2026-01-10,Pending
790,256,Claim_Payout,51521,Bank Transfer,State Bank of India,OREQ6754148171926,2023-05-19,Failed
791,256,Claim_Payout,57534,Bank Transfer,Tamilnad Mercantile Bank,SWKL9067898656629,2024-07-29,Success
792,256,Claim_Payout,51458,Cash,,,2024-05-21,Success
793,256,Reimbursement,23180,Cash,,,2024-09-18,Failed
794,257,Salary,100785,Cash,,,2025-08-11,Pending
795,257,Reimbursement,145953,Bank Transfer,South Indian Bank,WUFP9793844778273,2026-01-08,Failed
796,257,Reimbursement,70898,Bank Transfer,Karnataka Bank,KXUJ2075453874053,2025-02-10,Failed
797,257,Reimbursement,140505,Cash,,,2024-12-16,Pending
798,258,Reimbursement,148865,Bank Transfer,Union Bank of India,EDKD5985814528525,2023-09-20,Success
799,258,Claim_Payout,137000,Bank Transfer,Bandhan Bank,KTBJ5805599539374,2023-08-14,Pending
800,258,Claim_Payout,55691,Cash,,,2025-10-22,Success
801,258,Reimbursement,148689,Bank Transfer,Bank of Baroda,HGVT3369190316078,2023-12-24,Pending
802,259,Claim_Payout,20778,UPI,Central Bank of India,QMRJ5139029561871,2023-08-31,Failed
803,259,Claim_Payout,123744,Cash,,,2023-10-03,Pending
804,259,Claim_Payout,148859,Bank Transfer,Bank of Baroda,NMYP2791953918041,2024-11-18,Failed
805,259,Claim_Payout,99874,UPI,Tamilnad Mercantile Bank,EBXJ9783704020469,2023-10-16,Failed
806,260,Reimbursement,132821,Bank Transfer,Punjab and Sind Bank,BGCF2257885787395,2025-03-09,Success
807,260,Salary,49294,Bank Transfer,Jammu & Kashmir Bank,IEWT7485984856298,2023-04-04,Pending
808,260,Reimbursement,73774,Bank Transfer,HDFC Bank,OBOS1282263869348,2024-01-21,Pending
809,261,Reimbursement,122986,UPI,State Bank of India,WETR6060387415992,2025-10-30,Success
810,261,Reimbursement,23407,UPI,Dhanlaxmi Bank,FRXF4887443598748,2025-11-06,Success
811,261,Reimbursement,81775,Bank Transfer,DCB Bank,FFOF3223027716890,2025-08-22,Pending
812,262,Reimbursement,86318,UPI,Bank of Baroda,OTOD7697550114950,2025-06-22,Success
813,262,Salary,74842,Cash,,,2024-05-01,Failed
814,262,Claim_Payout,61628,UPI,DCB Bank,HLHM3210720207800,2024-12-09,Success
815,262,Salary,136021,Bank Transfer,City Union Bank,HIYK6830587463436,2023-10-01,Failed
816,263,Reimbursement,55571,Cash,,,2023-11-17,Success
817,263,Reimbursement,17983,Bank Transfer,Bank of Baroda,DCJN2663288669499,2024-08-05,Success
818,264,Salary,129821,UPI,Central Bank of India,GMTO3815350751079,2024-05-06,Success
819,264,Salary,130287,Bank Transfer,ICICI Bank,RBSD5689885349633,2024-04-17,Pending
820,264,Salary,33457,UPI,Karnataka Bank,WVEW8859452944628,2023-05-15,Pending
821,265,Claim_Payout,48342,Cash,,,2023-06-19,Pending
822,265,Reimbursement,80849,Cash,,,2025-06-23,Failed
823,265,Salary,94782,Cash,,,2023-07-11,Failed
824,266,Claim_Payout,113718,Cash,,,2023-03-07,Failed
825,266,Claim_Payout,143339,Bank Transfer,Canara Bank,OKVI2381724011549,2025-07-14,Pending
826,266,Salary,122459,Cash,,,2025-01-31,Failed
827,267,Salary,100045,Cash,,,2025-08-16,Success
828,267,Salary,97096,Bank Transfer,Kotak Mahindra Bank,DBKR2975597055473,2024-03-14,Pending
829,267,Claim_Payout,111631,UPI,UCO Bank,JPBJ1377013464307,2023-12-05,Success
830,268,Claim_Payout,95704,Cash,,,2023-07-28,Pending
831,268,Reimbursement,84179,UPI,Central Bank of India,QSWO6411750539556,2026-01-21,Failed
832,269,Claim_Payout,84289,UPI,Indian Overseas Bank,UHJZ5109272578825,2025-02-08,Success
833,269,Reimbursement,74612,UPI,South Indian Bank,ONOJ2626552520165,2023-02-25,Failed
834,269,Salary,70085,Bank Transfer,Yes Bank,TPOI3303589783044,2024-09-03,Pending
835,270,Reimbursement,122744,UPI,Bank of India,EYLX7629860345798,2024-03-28,Success
836,270,Claim_Payout,42861,Bank Transfer,Bank of India,FTKE2995349546844,2023-03-10,Failed
837,270,Salary,127902,UPI,RBL Bank,ULHW4269556264445,2024-04-15,Success
838,270,Salary,127239,Cash,,,2025-12-16,Success
839,271,Salary,65212,Bank Transfer,Punjab and Sind Bank,VPRU9551143793676,2025-01-08,Pending
840,271,Reimbursement,41717,Cash,,,2024-09-30,Success
841,271,Reimbursement,128269,Cash,,,2023-02-12,Failed
842,272,Claim_Payout,106675,Cash,,,2025-04-18,Pending
843,272,Salary,31641,Cash,,,2024-02-16,Success
844,273,Salary,76862,UPI,Bank of Baroda,YNTP6747557370003,2025-09-28,Success
845,273,Reimbursement,23347,Bank Transfer,Bank of Maharashtra,VFHD3249555837532,2023-12-25,Pending
846,273,Reimbursement,25795,Cash,,,2024-04-23,Success
847,273,Claim_Payout,126702,Bank Transfer,City Union Bank,YEBQ5412163848100,2025-11-22,Failed
848,274,Reimbursement,19984,Bank Transfer,Yes Bank,GCRR7146393421899,2025-10-10,Success
849,274,Claim_Payout,38265,UPI,IndusInd Bank,CDOZ4755724976982,2025-12-29,Pending
850,275,Salary,14047,UPI,Indian Overseas Bank,YPND9435494972407,2024-04-04,Failed
851,275,Reimbursement,88634,Cash,,,2024-09-21,Failed
852,276,Salary,132239,Bank Transfer,State Bank of India,OPZE4216728494561,2023-03-10,Success
853,276,Salary,105814,Bank Transfer,DCB Bank,KBMR4626059896915,2025-01-19,Pending
854,276,Salary,101637,UPI,IDBI Bank,PHOY3926189147813,2025-02-25,Failed
855,277,Salary,65215,Cash,,,2024-10-14,Failed
856,277,Claim_Payout,86294,UPI,South Indian Bank,ESIL6986046423628,2025-03-26,Failed
857,277,Reimbursement,83557,UPI,Dhanlaxmi Bank,CMLR4236066194261,2023-02-19,Success
858,277,Claim_Payout,53561,Cash,,,2024-08-29,Failed
859,278,Claim_Payout,79699,UPI,Central Bank of India,BVGA4185029838033,2025-12-21,Failed
860,278,Reimbursement,130834,Bank Transfer,Karur Vysya Bank,OYQQ8875619470159,2024-02-22,Success
861,278,Salary,27150,Cash,,,2024-11-19,Failed
862,279,Claim_Payout,117555,UPI,Kotak Mahindra Bank,KNPD7697671358673,2025-01-18,Failed
863,279,Salary,25970,UPI,Federal Bank,NFDC0047276531150,2025-01-19,Success
864,279,Reimbursement,113875,UPI,HDFC Bank,BQYZ1136636510097,2025-10-11,Failed
865,280,Reimbursement,23097,Cash,,,2024-12-11,Pending
866,280,Claim_Payout,10632,UPI,Indian Overseas Bank,IBKZ1043392362364,2024-04-17,Success
867,280,Salary,40854,Cash,,,2024-08-15,Pending
868,280,Salary,99820,Cash,,,2025-01-01,Success
869,281,Salary,98400,Bank Transfer,Bank of Baroda,TZEC6863642900615,2024-07-03,Success
870,281,Claim_Payout,24428,Bank Transfer,Karur Vysya Bank,LMGG6212590000599,2025-03-18,Success
871,281,Reimbursement,79706,Bank Transfer,Bank of Maharashtra,MYNS8698672020563,2026-01-01,Success
872,282,Claim_Payout,113018,UPI,Punjab and Sind Bank,UPGN3326898002270,2025-12-21,Failed
873,282,Claim_Payout,136412,UPI,ICICI Bank,FFNO7043768353414,2023-11-09,Success
874,283,Salary,70003,UPI,Bank of India,XNAE6262784591689,2025-05-29,Success
875,283,Claim_Payout,74366,Bank Transfer,IndusInd Bank,RGHX7907856532821,2025-11-19,Success
876,284,Reimbursement,87540,Cash,,,2026-01-18,Success
877,284,Reimbursement,53522,Bank Transfer,Bank of Baroda,BCLM3964424814439,2025-10-29,Pending
878,285,Salary,43498,Cash,,,2024-01-31,Success
879,285,Reimbursement,47802,Cash,,,2025-08-10,Failed
880,286,Claim_Payout,146358,Bank Transfer,Federal Bank,WIIT6124454632809,2024-07-11,Success
881,286,Salary,75119,Bank Transfer,RBL Bank,VSOE7215908399012,2023-12-20,Failed
882,287,Reimbursement,88933,Bank Transfer,Indian Overseas Bank,VQZB1445797545115,2025-02-15,Pending
883,287,Salary,149091,Cash,,,2023-02-06,Success
884,287,Reimbursement,77009,Cash,,,2023-02-05,Failed
885,287,Salary,84519,Cash,,,2023-11-26,Success
886,288,Reimbursement,129154,UPI,Indian Bank,YFJS5287583342917,2023-03-11,Failed
887,288,Salary,99422,UPI,IDFC First Bank,GPWR3011442406464,2023-12-30,Failed
888,288,Salary,135723,Bank Transfer,Jammu & Kashmir Bank,EDZC3439044671984,2025-07-03,Success
889,288,Salary,101128,Bank Transfer,Bank of Baroda,FTDA2143084588504,2024-07-27,Success
890,289,Reimbursement,40738,Bank Transfer,City Union Bank,MIAT5190786892654,2023-05-31,Pending
891,289,Reimbursement,88182,Bank Transfer,Yes Bank,IQKN5971402380830,2023-02-02,Pending
892,289,Salary,112376,Cash,,,2024-12-25,Pending
893,290,Claim_Payout,71421,Bank Transfer,Axis Bank,IVNB9413313399762,2023-12-16,Pending
894,290,Reimbursement,80889,Bank Transfer,Tamilnad Mercantile Bank,ZIRF7198506532340,2024-05-10,Pending
895,291,Salary,90672,Cash,,,2024-07-11,Failed
896,291,Salary,90242,Bank Transfer,Kotak Mahindra Bank,CWIR7228049709673,2024-11-09,Failed
897,291,Claim_Payout,36460,Bank Transfer,Dhanlaxmi Bank,EBBH1728686000407,2025-06-08,Success
898,292,Claim_Payout,94476,UPI,City Union Bank,ZAPT0980028606392,2025-07-29,Success
899,292,Claim_Payout,23415,Cash,,,2025-11-06,Success
900,292,Claim_Payout,115831,UPI,HDFC Bank,FSZK2879332757043,2023-02-19,Pending
901,293,Claim_Payout,48889,Cash,,,2024-03-05,Pending
902,293,Claim_Payout,80804,Cash,,,2025-10-09,Success
903,294,Claim_Payout,22291,UPI,ICICI Bank,QSVF5733335343601,2023-08-03,Pending
904,294,Reimbursement,112727,UPI,Central Bank of India,GCNS8735883855670,2025-07-12,Pending
905,295,Salary,53863,Bank Transfer,Central Bank of India,FSNE6181802294271,2023-02-27,Failed
906,295,Reimbursement,145776,UPI,Canara Bank,SWEN9014838578137,2024-07-29,Failed
907,295,Claim_Payout,62719,UPI,IDBI Bank,OZPC4958209760019,2023-06-27,Pending
908,295,Claim_Payout,33138,Bank Transfer,Karnataka Bank,HMNU3742356683260,2023-11-17,Success
909,296,Salary,80159,Bank Transfer,DCB Bank,AMFK7870143613241,2024-10-30,Failed
910,296,Salary,17660,UPI,Nainital Bank,CCDH4084927491785,2024-02-14,Success
911,296,Claim_Payout,109374,Bank Transfer,RBL Bank,AZIS0008132733317,2023-11-07,Success
912,297,Salary,73469,UPI,CSB Bank,MJKG9154604146686,2025-10-21,Failed
913,297,Reimbursement,115693,Bank Transfer,Yes Bank,RIGT5754350062836,2025-02-24,Success
914,298,Salary,90644,Cash,,,2025-11-21,Pending
915,298,Reimbursement,38603,Cash,,,2024-07-26,Pending
916,299,Claim_Payout,108817,Bank Transfer,Karnataka Bank,SAXR9155560287395,2025-06-22,Failed
917,299,Claim_Payout,146783,UPI,UCO Bank,GRRO6086909295314,2025-12-26,Success
918,300,Reimbursement,48021,UPI,Karur Vysya Bank,HIBV1058621868221,2023-10-01,Pending
919,300,Salary,103065,UPI,Nainital Bank,YHZK5563205768334,2023-05-03,Failed
920,301,Claim_Payout,18667,Cash,,,2023-06-29,Success
921,301,Claim_Payout,105636,Cash,,,2024-11-11,Success
922,301,Salary,26285,UPI,Indian Overseas Bank,QWCO3507799119497,2025-05-14,Success
923,301,Claim_Payout,107326,Cash,,,2023-04-18,Failed
924,302,Reimbursement,106358,Cash,,,2024-11-25,Success
925,302,Salary,112840,Bank Transfer,Punjab National Bank,UZFM5074446131734,2023-01-27,Failed
926,302,Reimbursement,18800,Bank Transfer,CSB Bank,LDHP3850934211833,2024-09-29,Success
927,302,Salary,47051,UPI,RBL Bank,PVFK9642444922272,2023-05-21,Failed
928,303,Claim_Payout,148003,Cash,,,2025-06-20,Pending
929,303,Salary,113153,Cash,,,2023-07-01,Success
930,304,Salary,29286,Cash,,,2025-03-26,Pending
931,304,Salary,89237,Cash,,,2025-12-06,Success
932,305,Reimbursement,109067,Bank Transfer,Bank of Baroda,YISL2012357561241,2024-08-22,Success
933,305,Reimbursement,16516,UPI,Federal Bank,VRCH8015063028663,2024-10-17,Success
934,305,Reimbursement,113956,Bank Transfer,Punjab and Sind Bank,DEAR0118905310791,2024-03-16,Failed
935,306,Salary,27528,Cash,,,2023-11-27,Pending
936,306,Reimbursement,48419,Bank Transfer,IDBI Bank,BCFT5193499556920,2025-08-06,Pending
937,306,Salary,145264,UPI,Bank of India,XIQQ4929516359794,2024-11-22,Pending
938,306,Reimbursement,59411,UPI,Federal Bank,ICNG0330703627140,2024-08-11,Pending
939,307,Salary,144671,UPI,Bank of India,SWNV5874065648346,2023-09-23,Failed
940,307,Salary,146982,Cash,,,2025-11-10,Failed
941,307,Salary,111564,UPI,Union Bank of India,ZCNT7320084299900,2024-01-10,Pending
942,307,Salary,69789,UPI,DCB Bank,DLLF0680202994564,2025-08-02,Failed
943,308,Claim_Payout,51856,Bank Transfer,State Bank of India,KSVG7364943508054,2023-10-08,Pending
944,308,Claim_Payout,43969,Bank Transfer,Bank of Maharashtra,HHAH6801615308237,2024-02-08,Pending
945,308,Reimbursement,138604,Cash,,,2023-09-15,Pending
946,308,Salary,74534,Bank Transfer,Federal Bank,VPZE0884749880649,2023-11-16,Pending
947,309,Salary,146784,Cash,,,2024-05-24,Failed
948,309,Claim_Payout,121282,Bank Transfer,IDBI Bank,LHZZ4223081419511,2024-02-11,Pending
949,309,Claim_Payout,46359,UPI,Union Bank of India,XSEG1949856986539,2023-04-29,Failed
950,310,Salary,36395,Cash,,,2023-02-25,Success
951,310,Claim_Payout,104087,UPI,Nainital Bank,ASYA5077925653828,2024-09-22,Success
952,310,Reimbursement,30125,Cash,,,2024-06-05,Success
953,311,Salary,27702,UPI,Federal Bank,ZRNY9019419701438,2023-10-29,Failed
954,311,Reimbursement,27637,Bank Transfer,CSB Bank,RNVZ1840215206369,2024-01-04,Failed
955,311,Reimbursement,118850,Cash,,,2023-04-25,Pending
956,312,Salary,127136,Bank Transfer,Indian Bank,DBBA7153582194021,2026-01-20,Pending
957,312,Salary,54015,Cash,,,2024-10-28,Failed
958,312,Salary,112726,UPI,State Bank of India,INAS3426770788264,2025-11-07,Success
959,312,Salary,88500,UPI,IDFC First Bank,HEQD4049898631907,2024-11-05,Failed
960,313,Salary,87781,UPI,Indian Bank,UMIT0573613836803,2024-09-25,Success
961,313,Reimbursement,135070,Cash,,,2025-12-11,Pending
962,314,Claim_Payout,133673,Cash,,,2025-02-12,Failed
963,314,Claim_Payout,23663,UPI,UCO Bank,ICJG8124857615207,2024-04-08,Success
964,314,Salary,46128,Cash,,,2024-05-07,Success
965,314,Salary,119370,Cash,,,2024-07-21,Success
966,315,Reimbursement,85739,Cash,,,2024-08-20,Pending
967,315,Claim_Payout,90168,Bank Transfer,Canara Bank,RDVA9545524125282,2023-02-04,Failed
968,315,Claim_Payout,148160,Cash,,,2025-01-02,Success
969,316,Salary,43000,Cash,,,2025-06-11,Pending
970,316,Claim_Payout,62531,Cash,,,2025-06-04,Success
971,316,Claim_Payout,53817,Cash,,,2025-11-19,Success
972,317,Reimbursement,17674,UPI,Canara Bank,YMAL1727460125745,2025-09-02,Failed
973,317,Claim_Payout,138871,Bank Transfer,Karnataka Bank,PGTH3227064435764,2024-02-07,Failed
974,317,Salary,101389,Cash,,,2025-03-05,Failed
975,318,Salary,42176,Cash,,,2024-01-09,Success
976,318,Salary,144450,Bank Transfer,Karur Vysya Bank,MIKM1041531716256,2025-07-20,Failed
977,318,Salary,42305,Bank Transfer,Tamilnad Mercantile Bank,YXLK8569295299209,2023-03-09,Pending
978,318,Claim_Payout,76276,Cash,,,2025-11-26,Failed
979,319,Reimbursement,35367,UPI,Bank of Baroda,RGKW3944659679123,2024-05-19,Success
980,319,Salary,90663,Bank Transfer,State Bank of India,RBVV3125398381658,2025-07-23,Pending
981,320,Claim_Payout,61174,UPI,RBL Bank,VUVW8947148251908,2024-08-02,Success
982,320,Reimbursement,51390,Bank Transfer,Nainital Bank,BQAX7965869536908,2024-05-06,Failed
983,320,Claim_Payout,18732,UPI,IDBI Bank,OBJY5483541473124,2025-08-14,Failed
984,321,Salary,94276,UPI,Yes Bank,ZOOL9225201444785,2024-05-09,Success
985,321,Claim_Payout,28866,Bank Transfer,Nainital Bank,NCPR9548741575237,2025-03-17,Pending
986,322,Reimbursement,96417,Bank Transfer,IndusInd Bank,CTOR7990162696665,2023-02-23,Pending
